latitude,longitude,timestamp
40.03717,-77.99951,
40.0373,-78.00043,
40.0373,-78.00043,
40.0373,-78.00043,
40.03731,-78.00052,
40.03753,-78.0016,
40.03769,-78.00219,
40.03769,-78.00219,
40.03769,-78.00219,
40.03773,-78.00235,
40.03798,-78.00314,
40.03829,-78.00397,
40.03989,-78.00779,
40.03989,-78.00779,
40.03989,-78.00779,
40.0419,-78.0126,
40.0419,-78.0126,
40.0419,-78.0126,
40.04352,-78.01646,
40.04352,-78.01646,
40.04352,-78.01646,
40.04357,-78.01659,
40.04421,-78.01809,
40.04445,-78.01865,
40.04468,-78.01927,
40.04486,-78.01985,
40.04494,-78.0203,
40.045,-78.0208,
40.04501,-78.02108,
40.04501,-78.02108,
40.04501,-78.02108,
40.04503,-78.02167,
40.04502,-78.02241,
40.04501,-78.02254,
40.04501,-78.02254,
40.04501,-78.02254,
40.04496,-78.02303,
40.04489,-78.02355,
40.04477,-78.02402,
40.04462,-78.02446,
40.04388,-78.02638,
40.04388,-78.02638,
40.04388,-78.02638,
40.04362,-78.02705,
40.04342,-78.02773,
40.04321,-78.02842,
40.04306,-78.02929,
40.04304,-78.02971,
40.04302,-78.03015,
40.04309,-78.03088,
40.04329,-78.03193,
40.04333,-78.03218,
40.04333,-78.03218,
40.04333,-78.03218,
40.04347,-78.03291,
40.0436,-78.03359,
40.0436,-78.03365,
40.0436,-78.03365,
40.0436,-78.03365,
40.04368,-78.03433,
40.04371,-78.03471,
40.0437,-78.03558,
40.04362,-78.03685,
40.04356,-78.03783,
40.04356,-78.03783,
40.04356,-78.03783,
40.04353,-78.03824,
40.04351,-78.03907,
40.04355,-78.03979,
40.04364,-78.04043,
40.04418,-78.04334,
40.04442,-78.04486,
40.04442,-78.04486,
40.04442,-78.04486,
40.04449,-78.04531,
40.04453,-78.04592,
40.04454,-78.04652,
40.04452,-78.04714,
40.04445,-78.04756,
40.04435,-78.04813,
40.04418,-78.04884,
40.04402,-78.04959,
40.0439,-78.05009,
40.0439,-78.05009,
40.0439,-78.0501,
40.04384,-78.05045,
40.04378,-78.05086,
40.04372,-78.05141,
40.04372,-78.05144,
40.04372,-78.05144,
40.04372,-78.05144,
40.04368,-78.05197,
40.04368,-78.0524,
40.04368,-78.05286,
40.04371,-78.05331,
40.04376,-78.05388,
40.04381,-78.05426,
40.04387,-78.05462,
40.04395,-78.05504,
40.04402,-78.05537,
40.04418,-78.05591,
40.04418,-78.05591,
40.04418,-78.05591,
40.04424,-78.05611,
40.04442,-78.05663,
40.04461,-78.0571,
40.04474,-78.0574,
40.04496,-78.05785,
40.04496,-78.05785,
40.04496,-78.05785,
40.04509,-78.05812,
40.04572,-78.05946,
40.04577,-78.05959,
40.04686,-78.06195,
40.04776,-78.06391,
40.0484,-78.06529,
40.04865,-78.06583,
40.04865,-78.06583,
40.04865,-78.06583,
40.04873,-78.066,
40.0491,-78.06675,
40.04927,-78.06707,
40.04943,-78.06736,
40.04957,-78.0676,
40.04982,-78.06801,
40.05056,-78.06917,
40.05059,-78.06922,
40.05059,-78.06922,
40.05059,-78.06922,
40.05107,-78.06993,
40.05161,-78.07073,
40.0523,-78.07181,
40.05265,-78.07233,
40.05305,-78.07294,
40.05339,-78.07348,
40.05353,-78.07371,
40.0537,-78.07398,
40.05377,-78.07411,
40.05377,-78.07411,
40.05377,-78.07411,
40.05387,-78.07432,
40.05398,-78.07452,
40.05409,-78.07474,
40.05426,-78.07512,
40.05459,-78.07589,
40.05498,-78.07685,
40.05535,-78.07776,
40.05572,-78.07867,
40.05632,-78.08017,
40.05666,-78.08103,
40.05692,-78.08167,
40.05699,-78.08186,
40.05699,-78.08186,
40.05699,-78.08186,
40.05745,-78.083,
40.05745,-78.083,
40.05786,-78.08406,
40.05797,-78.08431,
40.05806,-78.08455,
40.05829,-78.08512,
40.05829,-78.08512,
40.05829,-78.08512,
40.05886,-78.08649,
40.05902,-78.0869,
40.05945,-78.08797,
40.0596,-78.08841,
40.05969,-78.08867,
40.05976,-78.08891,
40.05982,-78.08913,
40.05987,-78.08935,
40.05995,-78.08976,
40.05999,-78.09004,
40.06004,-78.09042,
40.06006,-78.09057,
40.06006,-78.09057,
40.06006,-78.09057,
40.06006,-78.09061,
40.06008,-78.09082,
40.06008,-78.09136,
40.06006,-78.09189,
40.06002,-78.09238,
40.05996,-78.0928,
40.05986,-78.09329,
40.05974,-78.09372,
40.05962,-78.09413,
40.05956,-78.09428,
40.05956,-78.09428,
40.05956,-78.09428,
40.05947,-78.09453,
40.05935,-78.09478,
40.05917,-78.09516,
40.05898,-78.09551,
40.05879,-78.09583,
40.05858,-78.09613,
40.05833,-78.09644,
40.05792,-78.09688,
40.05766,-78.09714,
40.05731,-78.09752,
40.05652,-78.09832,
40.05652,-78.09832,
40.05652,-78.09832,
40.05613,-78.09872,
40.05562,-78.09925,
40.0553,-78.09956,
40.05495,-78.09995,
40.05468,-78.10029,
40.05435,-78.10073,
40.054,-78.10122,
40.054,-78.10122,
40.054,-78.10122,
40.05396,-78.10128,
40.05364,-78.10178,
40.05329,-78.1024,
40.05307,-78.10281,
40.05292,-78.10313,
40.0528,-78.1034,
40.05259,-78.1039,
40.05239,-78.10444,
40.05225,-78.10484,
40.05211,-78.10528,
40.05202,-78.10565,
40.05191,-78.10606,
40.05187,-78.10623,
40.05187,-78.10623,
40.05187,-78.10623,
40.05182,-78.10646,
40.05169,-78.10706,
40.05144,-78.10833,
40.05111,-78.10991,
40.05103,-78.11033,
40.05103,-78.11033,
40.05103,-78.11033,
40.05046,-78.11311,
40.05022,-78.11425,
40.05004,-78.11504,
40.04995,-78.11536,
40.04981,-78.11581,
40.04981,-78.11581,
40.04981,-78.11581,
40.04979,-78.11589,
40.0496,-78.11641,
40.04951,-78.11667,
40.0494,-78.11693,
40.04916,-78.11746,
40.04893,-78.11793,
40.04862,-78.11847,
40.04828,-78.119,
40.04806,-78.11931,
40.04806,-78.11931,
40.04806,-78.11931,
40.04799,-78.1194,
40.04778,-78.11968,
40.04753,-78.12,
40.0472,-78.12037,
40.04683,-78.12077,
40.04625,-78.12141,
40.04517,-78.12261,
40.04495,-78.12284,
40.04495,-78.12284,
40.04495,-78.12284,
40.04429,-78.12355,
40.0437,-78.12423,
40.04335,-78.12461,
40.04315,-78.12481,
40.04297,-78.12502,
40.04281,-78.12518,
40.04264,-78.12536,
40.04239,-78.12558,
40.04232,-78.12565,
40.04232,-78.12565,
40.04232,-78.12565,
40.04215,-78.1258,
40.04194,-78.12599,
40.04171,-78.12619,
40.04149,-78.12636,
40.04133,-78.12648,
40.04111,-78.12663,
40.04086,-78.12682,
40.04025,-78.12721,
40.03949,-78.12771,
40.03877,-78.12817,
40.03877,-78.12817,
40.03877,-78.12817,
40.03873,-78.1282,
40.03628,-78.12982,
40.03559,-78.13026,
40.03559,-78.13026,
40.03559,-78.13026,
40.03557,-78.13027,
40.03545,-78.13035,
40.03533,-78.13044,
40.03518,-78.13055,
40.03506,-78.13064,
40.03497,-78.13072,
40.03483,-78.13085,
40.03472,-78.13094,
40.0346,-78.13107,
40.0345,-78.13119,
40.03435,-78.13136,
40.03422,-78.13154,
40.03413,-78.13166,
40.03399,-78.13185,
40.03389,-78.13202,
40.03379,-78.13218,
40.03368,-78.13239,
40.03356,-78.13265,
40.03345,-78.13289,
40.03336,-78.13316,
40.03328,-78.13345,
40.03318,-78.13378,
40.03312,-78.13408,
40.0331,-78.1342,
40.0331,-78.1342,
40.0331,-78.1342,
40.03304,-78.13452,
40.03302,-78.13474,
40.03298,-78.13514,
40.03297,-78.13551,
40.03298,-78.13587,
40.033,-78.13632,
40.03308,-78.13717,
40.03324,-78.13874,
40.03324,-78.13874,
40.03324,-78.13874,
40.03329,-78.13928,
40.03345,-78.14117,
40.0336,-78.14274,
40.03372,-78.14403,
40.03389,-78.14584,
40.03395,-78.14647,
40.03395,-78.14647,
40.03395,-78.14647,
40.03409,-78.14787,
40.03413,-78.14838,
40.03417,-78.14881,
40.03421,-78.14966,
40.03421,-78.14996,
40.0342,-78.15033,
40.03418,-78.15066,
40.03414,-78.15102,
40.0341,-78.15139,
40.03406,-78.15165,
40.03406,-78.15165,
40.03406,-78.15165,
40.03403,-78.15185,
40.03396,-78.15217,
40.03389,-78.15242,
40.03382,-78.15269,
40.03366,-78.15321,
40.03354,-78.15357,
40.03338,-78.15395,
40.03289,-78.15514,
40.03228,-78.15663,
40.03205,-78.15718,
40.03205,-78.15718,
40.03205,-78.15718,
40.03198,-78.15734,
40.03178,-78.15786,
40.03163,-78.15824,
40.03149,-78.15867,
40.03137,-78.15904,
40.03127,-78.1594,
40.03118,-78.15975,
40.03107,-78.16023,
40.03095,-78.16082,
40.03079,-78.16181,
40.03079,-78.16181,
40.03079,-78.16181,
40.03073,-78.16219,
40.03054,-78.16337,
40.0304,-78.16418,
40.03029,-78.16481,
40.03029,-78.16481,
40.03029,-78.16481,
40.02991,-78.16704,
40.02961,-78.16867,
40.02913,-78.1707,
40.02913,-78.1707,
40.02913,-78.1707,
40.02912,-78.17076,
40.02859,-78.17248,
40.02838,-78.17314,
40.02815,-78.1738,
40.02805,-78.17402,
40.02752,-78.17546,
40.02745,-78.17562,
40.02737,-78.17586,
40.02704,-78.17655,
40.02704,-78.17655,
40.02704,-78.17655,
40.02675,-78.17718,
40.02634,-78.17803,
40.02587,-78.17893,
40.02547,-78.17965,
40.02547,-78.17965,
40.02547,-78.17965,
40.02536,-78.17985,
40.02179,-78.18605,
40.02019,-78.18882,
40.02019,-78.18882,
40.02019,-78.18882,
40.01765,-78.19325,
40.01748,-78.19355,
40.01728,-78.19395,
40.01714,-78.19423,
40.0171,-78.1943,
40.0171,-78.1943,
40.0171,-78.1943,
40.01681,-78.19498,
40.01664,-78.19541,
40.01652,-78.19576,
40.01639,-78.19614,
40.01627,-78.19656,
40.01612,-78.1971,
40.01536,-78.20035,
40.0152,-78.20102,
40.0152,-78.20102,
40.0152,-78.20102,
40.01516,-78.20114,
40.01502,-78.20167,
40.0149,-78.20203,
40.01477,-78.20244,
40.01455,-78.20305,
40.01452,-78.20309,
40.01412,-78.20399,
40.01386,-78.20452,
40.01386,-78.20452,
40.01386,-78.20452,
40.0138,-78.20463,
40.01331,-78.20547,
40.01288,-78.20609,
40.01265,-78.20638,
40.01238,-78.20673,
40.01217,-78.20699,
40.01141,-78.20779,
40.01049,-78.20855,
40.01038,-78.20864,
40.01038,-78.20864,
40.01038,-78.20864,
40.01026,-78.20874,
40.00917,-78.20956,
40.00795,-78.21051,
40.00792,-78.21052,
40.00723,-78.21106,
40.00624,-78.21181,
40.00544,-78.21244,
40.00541,-78.21247,
40.00481,-78.21299,
40.00451,-78.21328,
40.00451,-78.21328,
40.00451,-78.21328,
40.00405,-78.21373,
40.00332,-78.21452,
40.00262,-78.21541,
40.00259,-78.21543,
40.00177,-78.21648,
40.00086,-78.21764,
40.00086,-78.21764,
40.00086,-78.21764,
39.99673,-78.22294,
39.9967,-78.22297,
39.99568,-78.22415,
39.99545,-78.22438,
39.99545,-78.22438,
39.99545,-78.22438,
39.99478,-78.22504,
39.99328,-78.22643,
39.9928,-78.22686,
39.99232,-78.22729,
39.99121,-78.22825,
39.99121,-78.22825,
39.99121,-78.22825,
39.99113,-78.22832,
39.98966,-78.22961,
39.9886,-78.23054,
39.98788,-78.23119,
39.98727,-78.23184,
39.98712,-78.23203,
39.98712,-78.23203,
39.98712,-78.23203,
39.98664,-78.23265,
39.98615,-78.23346,
39.98578,-78.23424,
39.98575,-78.23428,
39.98533,-78.23533,
39.9853,-78.23542,
39.98519,-78.2358,
39.9851,-78.23609,
39.985,-78.23652,
39.98489,-78.23711,
39.98479,-78.23774,
39.98479,-78.23774,
39.98479,-78.23774,
39.98479,-78.23777,
39.98471,-78.23855,
39.98469,-78.23915,
39.98468,-78.23964,
39.98469,-78.23989,
39.98469,-78.23989,
39.98469,-78.23989,
39.98471,-78.24019,
39.98477,-78.24086,
39.98485,-78.24146,
39.98492,-78.24187,
39.98502,-78.24228,
39.98517,-78.24288,
39.98561,-78.24433,
39.98561,-78.24433,
39.98561,-78.24433,
39.98579,-78.2449,
39.98609,-78.24597,
39.98632,-78.24685,
39.98635,-78.247,
39.98655,-78.24781,
39.98669,-78.24848,
39.98669,-78.24848,
39.98669,-78.24848,
39.98671,-78.24858,
39.98695,-78.24994,
39.9871,-78.25103,
39.98712,-78.25122,
39.98718,-78.25182,
39.98718,-78.25182,
39.98725,-78.25288,
39.98729,-78.25359,
39.9873,-78.25372,
39.98731,-78.25401,
39.98731,-78.25401,
39.98731,-78.25401,
39.98732,-78.25457,
39.98732,-78.25531,
39.9873,-78.25613,
39.98727,-78.25679,
39.98721,-78.25793,
39.98713,-78.25878,
39.98706,-78.25942,
39.98704,-78.25952,
39.98695,-78.26018,
39.98693,-78.26031,
39.98693,-78.26031,
39.98693,-78.26031,
39.98681,-78.26112,
39.98678,-78.26131,
39.98667,-78.26187,
39.98656,-78.26231,
39.9864,-78.263,
39.98639,-78.26303,
39.98639,-78.26303,
39.98639,-78.26303,
39.98631,-78.26338,
39.98619,-78.26385,
39.9861,-78.26414,
39.98588,-78.26493,
39.98557,-78.26597,
39.98532,-78.2669,
39.98518,-78.26737,
39.98518,-78.26737,
39.98518,-78.26737,
39.98486,-78.26848,
39.98451,-78.26969,
39.98423,-78.27068,
39.98402,-78.2714,
39.98379,-78.27221,
39.98354,-78.27305,
39.98337,-78.27366,
39.98326,-78.27412,
39.98314,-78.27464,
39.98314,-78.27464,
39.98314,-78.27464,
39.9831,-78.27483,
39.98295,-78.27574,
39.98284,-78.27674,
39.98279,-78.27756,
39.98278,-78.27832,
39.98279,-78.27992,
39.9828,-78.28074,
39.9828,-78.28074,
39.9828,-78.28074,
39.98281,-78.2815,
39.98282,-78.28306,
39.98286,-78.28424,
39.98288,-78.2847,
39.9829,-78.28499,
39.98293,-78.28537,
39.98308,-78.28624,
39.98322,-78.28684,
39.98322,-78.28684,
39.98322,-78.28684,
39.98325,-78.28696,
39.98333,-78.28725,
39.98348,-78.28775,
39.98366,-78.28825,
39.98416,-78.28947,
39.98446,-78.2902,
39.98499,-78.29151,
39.98519,-78.29208,
39.98519,-78.29208,
39.98519,-78.29208,
39.98528,-78.29234,
39.98558,-78.29351,
39.98575,-78.29462,
39.98586,-78.29623,
39.98599,-78.29821,
39.98599,-78.29821,
39.98599,-78.29821,
39.9861,-78.29993,
39.98621,-78.30104,
39.98638,-78.30193,
39.98662,-78.30274,
39.98702,-78.30375,
39.98732,-78.30442,
39.98732,-78.30442,
39.98732,-78.30442,
39.98765,-78.30515,
39.98791,-78.30566,
39.98873,-78.30745,
39.98916,-78.30839,
39.98929,-78.30868,
39.9894,-78.30893,
39.98967,-78.30954,
39.98977,-78.3098,
39.9899,-78.31018,
39.98997,-78.31041,
39.98997,-78.31041,
39.98997,-78.31041,
39.99001,-78.31052,
39.99009,-78.31086,
39.99017,-78.31122,
39.99022,-78.31157,
39.99028,-78.312,
39.99031,-78.31243,
39.99032,-78.31358,
39.99033,-78.31421,
39.99033,-78.31567,
39.99033,-78.31617,
39.99034,-78.31647,
39.99034,-78.31647,
39.99034,-78.31647,
39.99034,-78.31655,
39.99034,-78.31718,
39.99035,-78.31761,
39.99038,-78.31795,
39.99042,-78.3183,
39.99044,-78.3185,
39.99047,-78.31864,
39.99054,-78.31898,
39.99059,-78.31919,
39.99064,-78.31937,
39.99074,-78.31969,
39.99082,-78.3199,
39.99092,-78.32014,
39.99092,-78.32014,
39.99092,-78.32014,
39.99099,-78.32029,
39.99112,-78.32056,
39.9914,-78.3211,
39.99174,-78.32173,
39.99199,-78.32221,
39.99233,-78.32281,
39.99321,-78.32447,
39.99342,-78.32485,
39.99342,-78.32485,
39.99342,-78.32485,
39.99381,-78.32556,
39.99412,-78.32617,
39.99443,-78.32674,
39.99462,-78.32708,
39.99475,-78.32734,
39.99483,-78.32747,
39.99495,-78.3277,
39.99495,-78.3277,
39.99495,-78.3277,
39.99499,-78.32776,
39.99513,-78.32806,
39.99528,-78.32838,
39.99536,-78.32855,
39.99552,-78.32896,
39.9957,-78.32949,
39.99573,-78.32961,
39.99579,-78.32984,
39.99587,-78.33018,
39.99594,-78.3305,
39.99611,-78.33144,
39.99639,-78.33303,
39.99641,-78.33316,
39.99641,-78.33316,
39.99641,-78.33316,
39.99647,-78.33351,
39.99652,-78.33374,
39.99663,-78.33421,
39.99673,-78.33458,
39.99678,-78.33475,
39.99684,-78.33491,
39.99698,-78.33526,
39.99714,-78.33563,
39.99726,-78.33584,
39.99733,-78.33598,
39.99733,-78.33598,
39.99733,-78.33598,
39.99748,-78.33625,
39.99756,-78.33637,
39.99797,-78.337,
39.99813,-78.33725,
39.99825,-78.33745,
39.99838,-78.33765,
39.99857,-78.33799,
39.99871,-78.33826,
39.99878,-78.33842,
39.9989,-78.3387,
39.99896,-78.33887,
39.99901,-78.33899,
39.99912,-78.33931,
39.99918,-78.33951,
39.99924,-78.33977,
39.99945,-78.34068,
39.99959,-78.34131,
39.9997,-78.34174,
39.9997,-78.34174,
39.9997,-78.34174,
39.99973,-78.34185,
39.99982,-78.34226,
39.99997,-78.34294,
40.00005,-78.34333,
40.00059,-78.34574,
40.00088,-78.34702,
40.00095,-78.34736,
40.001,-78.3477,
40.00105,-78.34799,
40.00105,-78.34799,
40.00105,-78.34799,
40.00106,-78.3481,
40.0011,-78.34852,
40.00113,-78.34898,
40.00114,-78.34946,
40.00113,-78.34975,
40.0011,-78.35024,
40.0011,-78.35027,
40.00106,-78.35075,
40.00097,-78.35157,
40.00082,-78.3529,
40.00072,-78.35388,
40.00072,-78.35388,
40.00072,-78.35388,
40.00046,-78.35634,
40.00039,-78.35719,
40.00037,-78.35762,
40.00037,-78.35802,
40.00037,-78.3583,
40.00039,-78.35861,
40.00041,-78.35901,
40.00045,-78.35944,
40.00051,-78.35986,
40.00054,-78.36005,
40.00054,-78.36005,
40.00054,-78.36005,
40.0006,-78.36038,
40.0007,-78.36087,
40.00071,-78.3609,
40.00076,-78.36111,
40.00093,-78.36176,
40.0015,-78.36394,
40.00163,-78.36443,
40.00171,-78.36474,
40.00187,-78.36541,
40.00194,-78.36583,
40.00199,-78.3661,
40.00204,-78.36638,
40.00209,-78.36679,
40.00214,-78.36724,
40.00227,-78.36868,
40.00227,-78.36868,
40.00227,-78.36868,
40.00235,-78.36961,
40.00251,-78.37141,
40.00266,-78.37305,
40.00274,-78.37391,
40.00274,-78.37391,
40.00274,-78.37391,
40.00277,-78.37428,
40.0029,-78.37567,
40.0029,-78.37567,
40.0029,-78.37567,
40.00294,-78.37619,
40.00296,-78.37638,
40.00302,-78.37694,
40.00307,-78.37723,
40.00315,-78.37773,
40.00322,-78.37804,
40.00341,-78.37881,
40.00345,-78.37898,
40.00357,-78.37937,
40.00367,-78.37968,
40.0038,-78.38003,
40.0039,-78.3803,
40.00392,-78.38034,
40.00405,-78.38064,
40.00415,-78.38088,
40.00429,-78.38117,
40.0044,-78.3814,
40.0044,-78.3814,
40.0044,-78.3814,
40.00446,-78.38151,
40.00465,-78.38186,
40.00485,-78.38218,
40.00503,-78.38245,
40.0051,-78.38256,
40.00587,-78.38377,
40.00587,-78.38377,
40.00587,-78.38377,
40.00651,-78.38477,
40.00915,-78.38886,
40.00924,-78.389,
40.00949,-78.38943,
40.00961,-78.38966,
40.00961,-78.38966,
40.00961,-78.38966,
40.00972,-78.38987,
40.00982,-78.39007,
40.00991,-78.39028,
40.01013,-78.39085,
40.01027,-78.39128,
40.01036,-78.39161,
40.01047,-78.39207,
40.01057,-78.39263,
40.01064,-78.39315,
40.01067,-78.39366,
40.01075,-78.39507,
40.01076,-78.39516,
40.01076,-78.39516,
40.01076,-78.39516,
40.01077,-78.39547,
40.01081,-78.39594,
40.01085,-78.39629,
40.01088,-78.39654,
40.01095,-78.39693,
40.01096,-78.39695,
40.01096,-78.39695,
40.01096,-78.39695,
40.01105,-78.39738,
40.01116,-78.39782,
40.01174,-78.3996,
40.01225,-78.40116,
40.01238,-78.4016,
40.01238,-78.4016,
40.01238,-78.4016,
40.01242,-78.40172,
40.01248,-78.40194,
40.0125,-78.40201,
40.01256,-78.40228,
40.01262,-78.40263,
40.01268,-78.40308,
40.01272,-78.40345,
40.01273,-78.40371,
40.01273,-78.40415,
40.01272,-78.40444,
40.01272,-78.40446,
40.0127,-78.40476,
40.01266,-78.40509,
40.01261,-78.40545,
40.01255,-78.4058,
40.01245,-78.40621,
40.01236,-78.40655,
40.01225,-78.4069,
40.01213,-78.40722,
40.01201,-78.40748,
40.01197,-78.40757,
40.01197,-78.40757,
40.01197,-78.40757,
40.01183,-78.40785,
40.01154,-78.40837,
40.01129,-78.40873,
40.01102,-78.40909,
40.01074,-78.4094,
40.01038,-78.40973,
40.01009,-78.40997,
40.00972,-78.41023,
40.00934,-78.41044,
40.00922,-78.41051,
40.00839,-78.41094,
40.00821,-78.41103,
40.00821,-78.41103,
40.00821,-78.41103,
40.00771,-78.41129,
40.00731,-78.41159,
40.00701,-78.41179,
40.00669,-78.412,
40.00657,-78.41213,
40.0063,-78.41238,
40.00612,-78.41257,
40.00589,-78.41284,
40.00565,-78.41314,
40.0056,-78.41322,
40.00546,-78.41343,
40.00525,-78.41378,
40.00506,-78.41409,
40.00487,-78.41448,
40.00466,-78.41491,
40.00448,-78.41536,
40.00437,-78.41574,
40.00433,-78.41586,
40.00433,-78.41586,
40.00433,-78.41586,
40.00424,-78.41619,
40.00415,-78.41657,
40.00404,-78.41718,
40.00382,-78.41887,
40.00379,-78.41914,
40.00362,-78.42055,
40.00352,-78.42131,
40.00352,-78.42131,
40.00352,-78.42131,
40.00349,-78.42157,
40.003,-78.42556,
40.003,-78.42556,
40.003,-78.42556,
40.00292,-78.42624,
40.00282,-78.42716,
40.00278,-78.42768,
40.00277,-78.42796,
40.00278,-78.42828,
40.00278,-78.42828,
40.00278,-78.42828,
40.00278,-78.42852,
40.00281,-78.42883,
40.00285,-78.42924,
40.00292,-78.42972,
40.00301,-78.43016,
40.00312,-78.43059,
40.00325,-78.43102,
40.0034,-78.43141,
40.00356,-78.43179,
40.00369,-78.43206,
40.00387,-78.4324,
40.00403,-78.43266,
40.00417,-78.43289,
40.00431,-78.43309,
40.00431,-78.43309,
40.00431,-78.43309,
40.00449,-78.43333,
40.00481,-78.43376,
40.0049,-78.43389,
40.0054,-78.43457,
40.0054,-78.43457,
40.0054,-78.43457,
40.00603,-78.43542,
40.00658,-78.43617,
40.00668,-78.43629,
40.00711,-78.43689,
40.00751,-78.43744,
40.00806,-78.43818,
40.00808,-78.4382,
40.00808,-78.4382,
40.00808,-78.4382,
40.00847,-78.43872,
40.00871,-78.43906,
40.00919,-78.43968,
40.00949,-78.44011,
40.00973,-78.44042,
40.01002,-78.44082,
40.01026,-78.44116,
40.01042,-78.4414,
40.01056,-78.44165,
40.01076,-78.442,
40.01089,-78.44227,
40.01099,-78.4425,
40.01099,-78.4425,
40.01099,-78.4425,
40.01104,-78.44263,
40.01115,-78.44291,
40.01132,-78.44344,
40.01139,-78.44374,
40.01148,-78.44417,
40.01153,-78.44448,
40.01159,-78.44496,
40.01162,-78.44549,
40.01163,-78.44581,
40.01163,-78.44687,
40.01163,-78.44715,
40.01162,-78.44746,
40.01162,-78.4475,
40.01162,-78.4475,
40.01162,-78.4475,
40.01161,-78.45177,
40.01161,-78.4519,
40.01161,-78.4519,
40.01161,-78.4519,
40.01161,-78.45239,
40.0116,-78.45336,
40.0116,-78.45336,
40.0116,-78.45336,
40.0116,-78.45492,
40.0116,-78.45566,
40.0116,-78.45566,
40.0116,-78.45567,
40.01159,-78.45627,
40.01159,-78.4577,
40.01159,-78.4577,
40.01159,-78.4577,
40.01159,-78.45865,
